AREA,Vict Age,Vict Descent,Crm Cd,Premis Cd,Status,dayofweek,day,month,Vict_Sex_F,Vict_Sex_M,Vict_Sex_X
8,23,7,442,405,4,2,10,5,0,1,0
17,43,17,354,502,4,6,1,1,1,0,0
17,13,7,121,727,4,5,11,3,1,0,0
19,31,17,433,101,4,0,6,3,0,1,0
3,23,7,354,502,4,3,2,2,0,1,0
1,32,2,761,101,1,0,8,5,0,1,0
3,51,7,664,501,4,1,3,1,1,0,0
3,22,18,888,947,2,0,3,4,0,0,1
10,36,2,761,511,2,3,11,5,0,1,0
3,24,3,341,502,4,6,16,7,1,0,0
1,33,17,230,101,1,6,25,6,0,1,0
8,41,12,347,501,4,3,17,8,1,0,0
7,21,7,820,501,4,1,8,8,1,0,0
1,46,2,354,502,4,0,2,1,0,1,0
3,22,18,740,721,4,5,26,8,0,0,1
21,59,1,210,101,4,3,24,8,1,0,0
2,37,2,330,108,4,0,12,6,0,1,0
10,26,17,420,108,4,1,6,6,0,1,0
9,19,7,230,502,4,5,19,8,1,0,0
15,37,2,354,502,4,0,13,3,1,0,0
13,68,7,624,101,4,3,30,3,0,1,0
6,46,7,210,101,2,5,11,3,0,1,0
10,34,7,331,101,4,1,1,8,1,0,0
2,37,17,331,101,4,6,12,2,1,0,0
4,22,2,440,504,4,0,2,1,1,0,0
1,34,2,930,502,4,3,29,6,0,1,0
1,57,2,624,102,4,1,13,6,0,1,0
19,33,7,624,104,4,4,24,3,1,0,0
13,47,1,310,213,1,6,28,5,0,1,0
3,32,2,331,104,4,2,5,7,1,0,0
16,56,17,624,501,2,0,6,2,0,1,0
7,48,7,626,701,4,6,29,1,1,0,0
6,25,2,624,203,4,0,14,8,0,1,0
10,31,7,330,101,4,4,10,2,0,1,0
4,35,7,331,101,4,2,20,9,1,0,0
7,28,7,354,501,1,6,14,5,1,0,0
2,25,7,330,502,4,1,4,7,1,0,0
8,61,2,761,101,2,1,25,7,0,1,0
10,83,17,310,501,4,3,3,8,0,1,0
7,37,17,310,501,4,4,14,7,1,0,0
1,30,2,860,502,4,0,26,6,0,1,0
3,20,7,331,502,4,5,13,5,0,1,0
3,23,17,480,722,4,3,16,2,1,0,0
9,59,17,310,501,4,0,4,9,0,1,0
6,28,17,860,203,1,2,21,6,1,0,0
19,59,7,310,502,4,3,1,6,1,0,0
3,21,2,624,720,4,2,13,9,0,1,0
19,54,7,354,502,4,2,1,2,0,1,0
3,20,17,341,508,4,4,27,1,1,0,0
21,43,12,624,501,4,5,1,4,0,1,0
20,26,7,626,122,4,5,9,9,1,0,0
16,33,2,624,502,4,2,17,5,0,1,0
9,30,7,901,502,4,1,20,6,1,0,0
16,53,7,626,501,1,4,24,3,0,1,0
7,52,7,310,710,4,0,15,5,0,1,0
11,63,17,440,501,2,4,31,3,0,1,0
3,23,7,626,502,4,5,25,2,1,0,0
20,56,12,310,501,4,3,22,6,1,0,0
6,48,17,331,101,4,4,28,4,0,1,0
17,55,17,310,501,4,5,24,6,1,0,0
11,40,7,440,801,4,4,4,8,0,1,0
17,51,2,330,101,4,6,16,7,1,0,0
3,37,7,330,101,4,6,14,5,0,1,0
7,45,12,624,501,4,6,28,5,1,0,0
8,40,17,740,101,4,6,5,2,0,1,0
1,49,17,350,102,4,2,19,7,1,0,0
21,26,17,626,201,2,5,4,2,1,0,0
20,43,5,330,502,4,4,8,9,0,1,0
20,30,12,310,501,4,2,13,9,0,1,0
1,68,7,341,101,4,2,22,3,1,0,0
21,45,2,236,502,4,0,4,9,1,0,0
10,34,7,354,502,4,2,15,3,1,0,0
4,28,2,440,501,4,1,11,7,0,1,0
15,36,17,420,502,4,4,7,7,1,0,0
11,48,7,331,501,4,5,15,7,0,1,0
17,53,12,624,501,2,4,2,6,1,0,0
7,31,2,626,502,4,1,25,4,0,1,0
13,20,7,740,122,4,4,7,7,1,0,0
2,23,7,626,502,2,4,3,2,1,0,0
11,42,7,745,122,4,6,30,7,1,0,0
3,34,2,888,502,4,5,18,3,0,1,0
2,23,7,625,102,4,4,27,1,0,1,0
19,15,7,860,101,4,4,1,9,1,0,0
9,52,12,341,203,4,1,8,8,0,1,0
3,47,7,761,203,4,0,30,1,0,1,0
19,30,7,230,102,4,1,20,6,0,1,0
16,80,17,662,501,4,1,7,2,1,0,0
20,58,7,761,502,1,0,6,3,1,0,0
3,30,9,352,712,4,6,6,8,1,0,0
6,41,17,440,501,4,2,3,5,1,0,0
1,58,7,761,902,4,2,16,8,0,1,0
17,42,12,310,501,4,2,17,5,0,1,0
15,72,17,310,502,4,4,28,4,0,1,0
15,54,1,310,502,4,4,21,4,0,1,0
1,18,12,330,108,4,5,1,4,0,1,0
11,28,17,440,119,4,0,21,8,1,0,0
20,26,7,230,101,4,3,24,8,0,1,0
1,44,12,662,203,4,1,6,6,0,1,0
21,25,18,442,404,4,2,7,6,0,1,0
3,43,7,626,505,4,4,17,3,0,1,0
2,33,17,330,108,4,2,22,3,0,1,0
8,77,17,341,501,4,3,5,1,1,0,0
9,38,7,230,108,4,1,14,2,0,1,0
8,29,1,341,203,4,5,8,7,1,0,0
7,22,18,343,415,1,6,16,4,0,0,1
20,27,7,624,101,2,4,17,2,1,0,0
13,29,17,330,101,4,5,15,7,0,1,0
1,28,2,624,835,2,5,26,8,0,1,0
7,57,7,940,203,4,1,6,6,1,0,0
15,24,2,626,502,4,1,5,9,1,0,0
14,23,7,331,101,4,1,7,2,1,0,0
9,26,17,940,501,4,3,9,2,0,1,0
17,42,7,230,101,4,5,24,6,0,1,0
6,32,17,624,102,4,6,28,5,1,0,0
1,23,2,520,108,4,5,20,5,1,0,0
19,31,17,745,707,4,0,3,4,0,1,0
1,50,7,624,101,4,0,1,5,0,1,0
4,68,7,331,101,4,5,4,3,0,1,0
3,30,7,626,502,4,6,1,1,1,0,0
1,33,2,626,502,4,1,4,7,1,0,0
11,50,17,888,501,4,4,30,6,1,0,0
13,27,7,330,101,4,5,24,6,0,1,0
7,34,1,330,101,4,4,1,9,0,1,0
6,34,2,740,502,4,4,26,5,0,1,0
6,59,17,740,108,4,3,14,9,0,1,0
1,24,2,236,502,2,3,11,5,1,0,0
7,34,7,230,103,4,0,31,7,0,1,0
4,55,5,354,404,4,6,1,1,0,1,0
4,62,7,331,116,4,6,14,5,0,1,0
13,22,10,350,102,4,0,17,4,1,0,0
20,60,1,331,108,4,2,10,5,1,0,0
2,39,7,354,502,4,1,7,2,1,0,0
6,31,7,220,203,4,5,15,4,0,1,0
19,38,17,480,119,4,0,18,9,1,0,0
12,29,2,440,502,4,5,27,5,0,1,0
3,13,2,946,501,4,0,27,2,1,0,0
16,35,7,903,108,4,5,16,9,0,1,0
9,62,17,624,101,2,2,15,3,0,1,0
7,30,12,440,203,4,5,14,1,1,0,0
9,30,17,230,109,1,6,26,3,0,1,0
19,22,7,354,101,1,5,7,1,1,0,0
9,32,7,442,404,1,2,26,4,0,1,0
4,67,7,330,101,4,6,11,6,0,1,0
7,45,12,341,101,5,4,31,3,1,0,0
21,39,17,310,501,4,0,19,6,0,1,0
17,23,17,624,121,4,5,8,4,1,0,0
1,20,1,624,101,4,5,11,3,1,0,0
4,32,17,622,122,4,5,25,3,0,1,0
21,52,17,626,502,2,1,11,4,1,0,0
1,26,17,330,108,4,2,6,9,1,0,0
14,14,2,624,101,4,3,8,6,0,1,0
17,53,7,664,501,4,2,15,2,0,1,0
6,26,12,236,502,2,5,8,7,1,0,0
8,75,17,420,710,4,6,12,3,1,0,0
2,50,2,624,904,4,4,3,3,0,1,0
2,49,7,210,402,4,2,18,1,0,1,0
2,38,17,624,605,4,1,15,8,1,0,0
3,50,2,230,501,2,5,2,9,1,0,0
8,39,17,440,119,4,1,14,2,1,0,0
16,33,17,440,402,4,0,24,7,0,1,0
16,24,7,888,121,4,1,5,9,1,0,0
11,69,12,666,101,4,0,13,2,1,0,0
15,35,17,480,119,4,1,16,5,1,0,0
21,58,12,310,501,4,1,21,3,0,1,0
2,36,7,624,904,2,3,4,5,1,0,0
3,41,7,220,101,4,1,4,4,0,1,0
10,45,17,440,119,4,2,1,3,0,1,0
11,34,17,648,501,4,3,17,8,1,0,0
10,53,17,626,501,4,6,30,4,1,0,0
7,43,7,330,104,4,3,31,8,0,1,0
1,26,12,330,101,4,4,23,6,0,1,0
10,14,7,627,502,1,4,5,5,1,0,0
1,24,7,624,203,4,5,24,6,1,0,0
4,17,7,930,504,1,4,3,2,1,0,0
3,52,2,210,502,1,6,19,3,1,0,0
7,53,7,745,501,4,6,14,5,1,0,0
2,55,17,626,502,2,2,20,9,0,1,0
6,35,1,330,108,4,6,3,9,0,1,0
6,35,12,331,502,4,5,21,1,0,1,0
20,35,7,210,101,4,3,20,4,0,1,0
20,35,7,236,502,2,4,7,7,1,0,0
20,26,7,330,101,4,2,19,7,1,0,0
17,36,7,626,210,2,4,14,4,1,0,0
20,37,1,740,502,4,1,10,1,0,1,0
20,50,17,354,502,4,4,2,6,1,0,0
7,42,7,230,101,4,6,2,4,0,1,0
9,53,17,624,108,4,6,26,2,0,1,0
19,22,17,626,122,4,3,3,8,1,0,0
1,64,7,330,108,4,1,7,2,0,1,0
10,25,12,649,501,4,2,1,2,0,1,0
20,53,1,310,502,4,0,10,7,0,1,0
1,61,2,330,101,4,0,27,3,0,1,0
19,18,7,815,721,2,1,7,3,1,0,0
3,23,2,330,101,4,1,9,5,1,0,0
6,20,7,626,108,4,1,18,4,1,0,0
16,38,7,230,108,1,3,11,5,1,0,0
21,69,12,310,501,4,4,28,7,0,1,0
19,24,7,761,702,4,0,4,9,0,1,0
8,22,17,740,502,4,0,12,6,0,1,0
9,75,12,624,109,4,3,17,8,0,1,0
6,42,17,440,502,4,5,21,1,1,0,0
17,34,7,626,101,2,6,2,4,0,1,0
8,43,12,310,501,4,2,5,4,0,1,0
20,50,7,440,708,4,0,20,3,0,1,0
1,47,2,943,102,4,3,27,4,1,0,0
16,52,7,901,501,4,1,18,7,1,0,0
19,34,7,230,101,4,3,9,2,0,1,0
6,34,7,624,102,4,0,12,6,1,0,0
3,21,2,331,504,4,5,8,7,1,0,0
1,58,17,480,116,4,4,3,3,0,1,0
16,51,7,354,502,4,3,2,2,1,0,0
10,37,7,761,502,2,1,1,8,1,0,0
20,29,12,888,501,4,1,11,7,1,0,0
21,65,12,330,108,4,2,21,6,0,1,0
6,26,3,331,123,4,5,8,4,0,1,0
7,22,7,624,102,4,4,28,7,0,1,0
11,56,7,745,504,4,1,6,6,0,1,0
17,41,17,341,501,4,0,15,5,1,0,0
21,13,7,812,502,1,5,11,2,1,0,0
19,53,17,210,124,4,2,5,7,0,1,0
1,43,7,624,835,4,4,10,3,0,1,0
21,35,17,623,108,1,0,6,2,1,0,0
4,58,7,230,801,4,0,6,2,1,0,0
15,69,17,740,502,2,5,29,4,1,0,0
20,48,2,210,102,4,5,28,1,0,1,0
6,40,12,624,203,4,6,23,4,0,1,0
2,43,7,230,101,4,0,31,7,0,1,0
9,55,1,740,101,4,4,10,3,1,0,0
21,64,17,341,108,4,5,22,7,0,1,0
13,28,7,230,101,4,3,16,2,0,1,0
14,56,17,330,103,4,2,22,3,0,1,0
9,27,12,210,101,4,6,23,7,1,0,0
21,33,7,626,502,2,5,14,1,1,0,0
15,35,2,330,101,4,3,9,3,0,1,0
1,25,17,341,101,4,4,9,6,1,0,0
20,50,1,354,502,4,1,28,3,1,0,0
17,30,12,740,502,1,3,26,1,1,0,0
20,26,7,230,502,4,0,15,5,0,1,0
1,60,7,230,101,2,5,25,2,0,1,0
6,30,7,330,102,4,1,22,8,1,0,0
20,56,7,440,707,4,1,4,4,0,1,0
3,64,2,745,122,4,5,25,3,1,0,0
8,61,17,933,502,4,6,8,1,1,0,0
3,30,7,331,501,4,0,26,6,0,1,0
7,69,17,331,104,4,1,30,5,0,1,0
6,17,17,954,502,4,3,2,2,0,1,0
15,50,17,930,502,2,5,29,4,0,1,0
20,41,7,210,247,4,2,26,7,0,1,0
6,41,17,341,252,4,2,1,3,0,1,0
6,45,17,230,101,4,4,22,9,0,1,0
20,33,1,310,501,4,3,7,9,0,1,0
3,22,18,890,101,4,5,2,9,0,0,1
4,24,7,421,101,4,4,5,5,0,1,0
19,65,7,900,121,4,1,9,5,1,0,0
19,36,7,230,502,4,4,3,3,0,1,0
11,42,7,624,101,5,4,17,2,1,0,0
8,31,17,354,501,4,5,7,1,1,0,0
3,59,2,421,101,4,4,24,2,0,1,0
21,27,17,230,101,4,6,18,6,1,0,0
6,34,7,230,203,1,5,26,8,1,0,0
15,49,7,354,502,4,4,3,2,1,0,0
10,66,1,888,501,4,6,16,7,1,0,0
2,13,7,230,720,2,4,10,2,0,1,0
3,37,2,740,122,4,4,10,2,0,1,0
8,73,17,440,501,4,2,22,3,0,1,0
9,32,7,442,404,4,4,30,6,0,1,0
21,27,8,354,501,4,1,21,2,0,1,0
3,22,18,442,203,1,0,27,2,0,0,1
2,28,1,442,401,4,0,12,6,0,1,0
16,59,17,331,108,4,3,8,6,0,1,0
1,47,2,230,101,4,4,7,7,1,0,0
7,39,1,330,707,4,5,8,7,1,0,0
8,28,1,330,101,4,2,16,8,0,1,0
10,51,17,886,101,2,6,12,2,0,1,0
2,35,7,626,502,2,6,13,8,1,0,0
11,37,7,930,501,4,5,5,8,0,1,0
7,32,2,354,501,4,4,16,6,1,0,0
12,26,2,740,502,4,3,13,7,1,0,0
1,46,1,626,502,2,3,6,4,0,1,0
20,29,7,624,801,4,6,22,1,0,1,0
10,58,2,625,101,4,2,13,9,1,0,0
9,32,7,442,404,4,4,30,6,0,1,0
9,9,2,237,501,1,1,30,5,0,1,0
21,36,18,210,404,1,3,2,2,0,1,0
9,35,2,624,502,4,4,16,6,1,0,0
3,24,7,740,122,4,2,24,5,1,0,0
9,36,1,761,202,1,3,9,3,0,1,0
15,19,12,662,501,4,2,16,8,0,1,0
3,24,7,352,712,4,5,5,8,0,1,0
1,40,2,210,102,2,5,11,2,1,0,0
19,38,7,946,501,4,0,3,7,0,1,0
7,21,1,946,101,4,1,31,1,1,0,0
7,30,5,331,108,4,2,29,3,1,0,0
1,29,1,330,108,4,2,25,1,1,0,0
15,39,17,310,120,4,2,4,1,0,1,0
19,25,7,946,501,4,6,12,2,1,0,0
1,29,7,442,406,4,0,24,4,0,1,0
8,21,17,310,502,4,5,14,1,1,0,0
10,27,7,940,501,4,3,26,1,0,1,0
1,20,10,352,210,4,0,9,1,1,0,0
17,49,17,625,102,4,3,2,2,1,0,0
15,27,12,331,102,4,6,22,1,1,0,0
7,34,2,310,707,4,3,12,1,1,0,0
8,34,17,410,101,4,3,2,3,0,1,0
9,22,7,230,108,4,6,3,9,0,1,0
16,41,17,440,119,4,3,30,3,0,1,0
20,53,17,354,502,4,1,7,3,1,0,0
21,33,7,624,108,2,3,25,5,0,1,0
19,61,7,331,101,4,4,17,3,1,0,0
16,55,7,626,102,4,0,16,1,0,1,0
13,25,7,626,501,1,6,26,3,0,1,0
1,51,7,330,108,4,5,19,8,0,1,0
7,79,2,354,502,4,4,21,4,1,0,0
10,28,17,330,108,4,2,22,2,1,0,0
6,39,7,626,122,2,2,10,5,0,1,0
12,34,7,210,108,4,5,21,1,0,1,0
1,32,12,520,101,4,2,23,8,1,0,0
17,41,17,310,501,4,5,11,2,1,0,0
21,56,12,310,501,4,2,17,5,0,1,0
13,47,7,230,101,2,6,27,8,0,1,0
3,12,7,821,124,4,1,6,6,0,1,0
3,22,12,310,502,4,3,24,8,0,1,0
7,52,17,354,501,4,3,20,4,0,1,0
1,28,7,341,733,4,6,30,7,1,0,0
20,27,7,900,502,1,1,14,2,1,0,0
16,20,7,626,501,1,0,29,5,1,0,0
2,55,7,420,101,4,0,31,7,0,1,0
20,41,7,341,507,4,1,14,2,1,0,0
4,45,7,626,501,2,1,27,6,1,0,0
7,29,7,740,101,4,6,9,4,1,0,0
7,57,2,230,102,4,1,12,9,0,1,0
17,25,17,331,108,4,0,8,5,0,1,0
3,2,7,813,502,4,1,23,5,1,0,0
13,37,7,626,501,2,6,27,8,1,0,0
19,30,7,624,502,4,4,12,5,0,1,0
11,73,17,420,502,4,0,21,8,0,1,0
3,20,7,210,101,1,3,9,2,0,1,0
6,23,17,440,501,4,5,29,7,1,0,0
13,33,7,624,102,4,2,8,3,1,0,0
14,30,2,330,707,4,6,14,5,1,0,0
7,33,17,624,502,4,5,16,9,0,1,0
11,32,1,330,104,4,0,9,1,1,0,0
15,46,12,903,502,2,6,19,2,1,0,0
2,57,17,440,502,4,2,20,9,0,1,0
13,29,7,330,101,4,5,17,6,0,1,0
19,22,7,740,502,4,2,23,8,1,0,0
16,28,7,331,108,4,6,18,6,1,0,0
15,34,12,440,119,4,3,4,5,1,0,0
11,36,7,331,101,4,5,4,3,0,1,0
13,16,7,624,727,4,5,6,5,1,0,0
3,22,18,442,301,4,4,19,5,0,0,1
3,22,18,740,122,4,4,23,6,0,0,1
15,41,17,210,101,4,1,9,5,0,1,0
2,41,2,236,502,2,5,12,8,1,0,0
13,20,17,343,405,4,6,12,3,0,1,0
17,18,7,624,501,4,5,18,2,0,1,0
6,27,2,330,123,4,5,20,5,0,1,0
1,22,7,440,108,4,5,4,3,0,1,0
21,35,18,210,402,4,5,14,1,0,1,0
20,51,17,740,122,4,5,22,7,0,1,0
6,51,7,624,502,4,1,22,8,0,1,0
1,57,12,624,710,4,4,21,4,0,1,0
11,16,7,626,101,4,2,25,1,1,0,0
1,34,17,354,502,4,6,1,1,0,1,0
6,33,7,352,101,4,6,11,6,1,0,0
15,24,7,230,101,4,6,23,4,0,1,0
19,31,12,330,101,4,5,29,7,0,1,0
13,34,7,210,101,1,5,3,6,0,1,0
3,8,7,230,101,1,6,6,8,0,1,0
6,48,17,440,710,4,3,2,2,0,1,0
19,22,7,624,727,4,0,12,6,0,1,0
14,44,7,341,120,4,0,17,4,0,1,0
10,53,7,946,717,4,0,4,9,0,1,0
19,33,7,626,501,1,3,12,1,1,0,0
8,23,17,420,502,4,3,4,5,1,0,0
1,23,7,440,207,4,5,11,2,0,1,0
6,45,1,352,716,4,4,27,1,1,0,0
6,24,2,440,717,4,1,15,8,0,1,0
17,50,2,331,108,4,4,25,8,1,0,0
7,76,17,440,502,4,1,4,4,1,0,0
21,45,7,624,502,2,5,1,7,1,0,0
6,34,7,230,101,1,4,30,6,1,0,0
10,69,7,331,104,4,0,18,9,0,1,0
7,20,17,625,102,4,1,2,5,0,1,0
19,46,7,901,501,1,5,7,1,1,0,0
6,24,2,761,203,4,2,2,8,0,1,0
10,24,1,626,108,4,5,23,9,1,0,0
11,26,7,122,501,2,2,8,2,1,0,0
8,55,12,310,502,4,0,22,5,1,0,0
11,29,12,331,101,4,5,8,4,0,1,0
4,33,7,625,210,4,6,30,7,0,1,0
16,29,7,230,501,2,5,27,5,0,1,0
3,54,7,354,501,4,4,28,4,0,1,0
17,48,7,331,504,4,0,17,7,1,0,0
11,27,7,230,714,4,6,24,9,1,0,0
4,60,7,442,203,4,5,11,2,0,1,0
2,34,2,230,904,4,2,5,4,0,1,0
4,26,7,220,101,1,3,1,6,1,0,0
7,59,17,330,123,4,2,31,5,0,1,0
19,79,17,350,101,4,4,18,8,0,1,0
1,30,17,440,503,4,3,31,8,1,0,0
19,33,7,331,101,4,6,5,3,0,1,0
1,51,7,624,203,4,6,9,7,0,1,0
9,59,7,331,101,4,2,8,3,0,1,0
7,39,17,440,504,4,1,11,4,0,1,0
20,47,7,341,501,2,3,9,3,0,1,0
2,44,17,330,122,4,0,9,1,1,0,0
3,24,17,330,101,4,1,22,8,1,0,0
1,35,7,930,502,4,3,12,1,0,1,0
17,36,7,626,501,1,6,21,5,1,0,0
9,22,17,440,501,4,6,14,5,1,0,0
17,55,17,624,108,4,5,29,4,0,1,0
20,58,1,330,707,4,2,19,4,0,1,0
2,24,7,310,502,2,3,9,2,1,0,0
13,17,7,220,102,5,3,9,3,0,1,0
3,55,12,626,501,2,6,6,8,1,0,0
3,32,7,626,502,4,5,2,9,0,1,0
2,33,12,624,203,4,5,29,7,0,1,0
14,73,12,354,501,4,4,14,7,1,0,0
1,36,17,740,404,4,2,13,9,1,0,0
3,14,7,210,101,4,2,20,9,1,0,0
11,30,17,352,207,4,5,5,8,1,0,0
16,33,7,626,501,4,5,26,8,1,0,0
8,58,7,420,108,4,1,25,4,0,1,0
8,77,17,331,501,4,2,14,6,0,1,0
6,50,17,354,502,4,5,10,6,0,0,1
16,21,7,354,501,4,3,15,6,1,0,0
1,20,7,910,101,2,2,7,6,1,0,0
21,24,17,310,502,4,1,30,5,1,0,0
3,34,2,740,122,4,1,25,7,1,0,0
8,85,17,341,502,4,1,17,1,1,0,0
10,36,7,331,101,4,3,2,2,0,1,0
17,66,12,320,501,4,0,11,9,1,0,0
7,13,2,930,504,4,5,1,7,1,0,0
17,37,7,624,101,4,6,23,4,0,1,0
10,58,7,740,122,1,4,30,6,1,0,0
1,33,7,330,101,4,5,8,4,1,0,0
3,62,7,230,102,4,5,6,5,1,0,0
21,18,17,210,101,4,5,8,4,0,1,0
19,36,7,901,501,4,6,20,8,1,0,0
1,20,7,626,122,4,6,19,3,0,1,0
21,48,7,210,104,4,6,23,4,0,1,0
4,46,7,331,101,4,0,6,3,0,1,0
3,30,17,440,722,4,4,21,7,0,1,0
13,45,7,624,101,4,5,9,9,1,0,0
11,34,2,442,403,4,0,29,5,1,0,0
21,36,17,341,702,4,3,23,2,1,0,0
15,28,17,420,101,4,5,19,8,0,1,0
21,60,7,354,501,4,3,20,4,0,1,0
20,34,7,745,502,4,3,27,4,1,0,0
6,37,2,740,502,4,5,11,2,1,0,0
1,25,2,626,108,2,1,14,3,1,0,0
11,28,12,210,101,1,4,14,4,0,1,0
20,36,7,320,502,4,5,4,2,1,0,0
7,29,7,354,501,4,4,28,4,0,1,0
4,77,7,230,501,1,2,15,3,0,1,0
6,42,7,354,502,4,2,19,4,0,1,0
9,44,7,740,122,1,0,15,5,1,0,0
19,46,7,230,101,1,3,17,8,0,1,0
4,49,2,354,502,4,1,22,8,0,1,0
1,47,2,230,502,4,2,2,8,0,1,0
16,28,7,745,501,4,6,23,4,1,0,0
6,60,17,230,108,4,2,17,5,1,0,0
21,69,2,440,501,4,6,19,2,1,0,0
11,38,1,330,101,4,0,3,4,1,0,0
8,36,2,310,501,1,4,27,1,0,1,0
4,39,7,740,104,4,0,11,9,1,0,0
17,44,12,310,221,4,3,2,2,0,1,0
17,49,7,330,101,4,5,8,7,0,1,0
13,22,7,626,108,1,0,30,1,1,0,0
2,61,2,230,502,4,6,14,5,0,1,0
7,35,7,236,502,2,4,4,8,1,0,0
8,63,17,626,501,4,6,21,5,0,1,0
21,49,12,624,501,4,0,18,9,1,0,0
7,33,12,354,502,4,2,12,4,1,0,0
2,29,17,331,101,4,4,21,7,0,1,0
21,35,18,310,404,1,0,6,2,0,1,0
7,67,17,236,102,2,0,19,6,0,1,0
8,63,17,310,501,4,2,25,1,0,1,0
2,45,7,624,101,4,1,5,9,0,1,0
10,38,2,930,502,1,6,30,7,1,0,0
4,21,7,740,504,4,0,30,1,1,0,0
3,31,1,480,508,4,4,15,9,0,1,0
20,36,7,230,502,4,3,17,8,0,1,0
17,22,12,626,501,1,1,10,1,1,0,0
4,58,7,626,501,4,0,4,9,0,1,0
1,40,12,745,502,1,4,3,2,0,1,0
6,45,17,624,102,4,4,1,9,1,0,0
15,54,7,310,501,4,2,30,8,0,1,0
2,59,12,230,518,4,1,7,2,0,1,0
6,32,17,210,102,4,4,13,1,0,1,0
20,43,7,330,707,4,6,12,3,1,0,0
10,73,17,310,501,4,2,10,5,0,1,0
2,65,10,440,121,4,2,22,3,0,1,0
11,28,7,662,707,4,1,29,8,0,1,0
11,37,7,330,502,4,3,23,2,0,1,0
10,38,2,740,502,1,4,4,8,1,0,0
16,40,7,354,501,4,3,3,8,0,1,0
14,41,17,310,707,4,6,11,6,0,1,0
6,33,7,901,502,2,6,23,4,1,0,0
15,17,7,932,502,4,5,18,2,1,0,0
7,24,7,626,502,4,2,26,4,1,0,0
7,27,17,480,507,4,6,30,4,1,0,0
15,51,12,761,501,2,5,28,1,0,1,0
1,40,17,330,502,4,4,4,8,0,1,0
4,29,5,740,210,4,2,8,3,0,1,0
14,60,17,420,502,4,2,12,7,0,1,0
3,22,18,310,203,4,3,17,8,0,0,1
21,45,7,901,101,4,6,30,7,0,1,0
20,25,17,310,502,4,2,25,1,0,1,0
4,45,7,625,501,4,6,17,9,1,0,0
2,54,12,624,502,4,2,29,3,0,1,0
4,13,7,810,510,4,2,1,2,1,0,0
2,63,2,210,502,4,0,17,4,0,1,0
3,22,18,888,945,2,2,26,4,0,0,1
6,37,2,354,502,4,2,28,6,1,0,0
15,44,17,331,101,4,4,20,1,0,1,0
7,26,7,354,501,4,4,2,6,1,0,0
14,26,12,331,102,4,5,29,7,0,1,0
11,34,12,310,501,4,6,16,7,0,1,0
20,28,12,210,102,4,3,20,7,0,1,0
1,27,7,330,101,4,4,9,6,0,1,0
7,30,17,354,502,4,6,10,9,1,0,0
9,64,17,331,108,4,1,2,5,1,0,0
21,61,7,230,210,1,3,7,9,1,0,0
21,14,7,627,502,2,5,10,6,0,1,0
13,57,7,440,506,4,2,28,6,1,0,0
3,40,2,310,501,4,0,3,4,1,0,0
6,36,7,624,203,4,0,24,7,0,1,0
16,61,12,648,122,1,4,19,5,1,0,0
1,33,7,860,502,4,6,30,7,1,0,0
1,55,17,110,502,4,2,8,2,0,1,0
10,31,12,354,502,4,2,1,3,1,0,0
2,48,17,626,502,4,5,29,7,0,1,0
1,22,7,341,735,4,5,27,5,1,0,0
1,43,12,310,502,4,0,24,4,1,0,0
4,35,7,624,102,2,2,23,8,0,1,0
2,46,2,236,501,1,5,18,2,1,0,0
11,29,7,740,102,4,0,17,7,0,1,0
9,55,17,480,140,4,4,27,1,0,1,0
10,73,7,902,501,4,0,3,7,0,1,0
10,23,17,330,101,4,3,17,8,0,1,0
11,70,7,330,101,4,3,20,4,0,1,0
9,21,17,442,404,4,1,7,2,0,1,0
8,53,17,745,101,4,0,3,4,1,0,0
1,24,12,330,101,4,6,9,4,1,0,0
6,33,7,420,101,4,5,22,4,0,1,0
20,33,7,624,108,4,0,31,7,1,0,0
9,48,2,901,502,2,1,25,4,0,1,0
1,38,9,440,114,4,2,10,5,0,1,0
21,26,7,624,252,4,4,1,9,1,0,0
16,26,7,745,510,4,0,25,9,1,0,0
16,22,7,626,501,1,6,30,7,1,0,0
2,19,7,352,735,4,4,12,5,0,1,0
8,36,17,440,707,4,3,13,4,0,1,0
4,40,17,310,710,4,4,15,9,1,0,0
3,22,18,330,739,4,2,25,1,0,0,1
20,25,7,740,122,4,5,11,2,0,1,0
20,30,7,625,515,4,3,9,2,0,1,0
2,62,2,230,101,4,6,30,7,1,0,0
21,22,18,354,501,4,2,17,5,0,0,1
9,72,1,354,501,4,0,15,5,0,1,0
11,75,17,331,104,4,0,21,8,0,1,0
10,29,7,624,142,4,6,30,4,1,0,0
1,74,17,624,102,4,1,27,6,0,1,0
3,56,2,626,502,2,1,28,3,1,0,0
9,32,7,442,404,4,4,16,6,0,1,0
15,28,17,230,104,4,5,10,6,1,0,0
21,32,7,236,503,2,6,9,4,0,1,0
13,28,7,740,122,4,3,9,2,0,1,0
13,30,17,440,213,4,5,25,2,0,1,0
3,22,18,442,401,4,2,20,9,0,0,1
16,62,7,626,502,2,6,12,3,1,0,0
11,42,7,230,501,1,4,30,6,1,0,0
9,45,7,740,501,1,2,19,4,0,1,0
8,43,17,310,501,4,5,20,5,0,1,0
3,34,2,946,502,4,1,3,1,0,1,0
10,35,7,626,101,1,4,30,6,1,0,0
15,25,17,440,502,4,0,31,7,1,0,0
3,26,2,230,101,4,0,1,5,0,1,0
